0.66,hsa-miR-23b-3p,hsa-miR-29c-3p,"[-0.08808338977610285, 0.6344841480778458]"
0.5,hsa-miR-23b-3p,hsa-miR-26b-5p,"[-0.003171000901100801, -0.15049336977727384]"
0.47,hsa-miR-23b-3p,hsa-let-7e-5p,"[-0.16174445537810306, -0.02892849359455904]"
0.44,hsa-miR-15a-5p,hsa-miR-22-3p,"[0.0, 0.16176242782273068]"
0.43,hsa-miR-23b-3p,hsa-miR-136-5p,"[-0.14562696449966836, -0.026901695833722275]"
0.43,hsa-miR-23b-3p,hsa-miR-125b-5p,"[-0.6983419594890772, 0.16780761645686812]"
0.42,hsa-miR-23b-3p,hsa-miR-342-3p,"[-0.2993241836512992, 0.0]"
0.42,hsa-miR-23b-3p,hsa-miR-10b-5p,"[-0.6784883765146918, 0.15863799097550899]"
0.4,hsa-miR-15a-5p,hsa-let-7f-5p,"[0.0, -0.02349044920882396]"
0.4,hsa-miR-23b-3p,hsa-miR-106a-5p,"[-0.2993241836512992, 0.0]"
0.4,hsa-miR-23b-3p,hsa-miR-326,"[-0.296457700999807, 0.0]"
0.39,hsa-miR-15a-5p,hsa-miR-197-3p,"[0.0, -0.0496637486664413]"
0.38,hsa-miR-15a-5p,hsa-let-7d-5p,"[0.03089784199639163, 0.0]"
0.38,hsa-miR-15a-5p,hsa-miR-20a-5p,"[0.03089784199639163, 0.0]"
0.38,hsa-miR-15a-5p,hsa-let-7g-5p,"[0.03089784199639163, 0.0]"
0.38,hsa-miR-15a-5p,hsa-miR-652-3p,"[0.03089784199639163, 0.0]"
0.38,hsa-miR-15a-5p,hsa-miR-130b-3p,"[0.0, -0.016125429654868316]"
0.38,hsa-miR-23b-3p,hsa-miR-27b-3p,"[-0.2993241836512992, 0.0]"
0.37,hsa-miR-15a-5p,hsa-let-7i-5p,"[0.03089784199639163, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-320b,"[0.018171713073451147, -0.10018394748292703]"
0.37,hsa-miR-15a-5p,hsa-miR-23a-3p,"[0.03089784199639163, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-502-3p,"[0.0, -0.02395115560137071]"
0.37,hsa-miR-15a-5p,hsa-miR-210,"[0.03091353542791515, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-151a-5p,"[0.03089784199639163, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-32-5p,"[0.030909990727650338, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-144-5p,"[0.03089784199639163, 0.0]"
0.37,hsa-miR-15a-5p,hsa-miR-424-5p,"[0.03089784199639163, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-30d-5p,"[0.030913304188654026, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-15b-5p,"[0.0, -0.03614972172184327]"
0.36,hsa-miR-15a-5p,hsa-miR-885-5p,"[0.030913302331548053, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-107,"[0.03089784199639163, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-223-5p,"[0.03089784199639163, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-140-5p,"[0.03089784199639163, 0.0]"
0.36,hsa-miR-15a-5p,hsa-miR-199a-3p,"[0.030913721211089054, 0.0]"
0.35,hsa-miR-15a-5p,hsa-let-7b-3p,"[0.030913583167163656, 0.0]"
0.35,hsa-miR-15a-5p,hsa-miR-425-3p,"[0.012237503924424586, -0.009899496760515682]"
0.35,hsa-miR-15a-5p,hsa-miR-423-5p,"[0.03089784199639163, 0.0]"
0.35,hsa-miR-15a-5p,hsa-miR-106b-5p,"[0.03089784199639163, 0.0]"
0.35,hsa-miR-15a-5p,hsa-miR-29b-3p,"[0.030913508054499966, 0.0]"
0.35,hsa-miR-15a-5p,hsa-miR-181a-5p,"[0.03089784199639163, 0.0]"
0.34,hsa-miR-15a-5p,hsa-miR-532-3p,"[0.03089784199639163, 0.0]"
0.34,hsa-miR-15a-5p,hsa-miR-126-3p,"[0.03089784199639163, 0.0]"
0.34,hsa-miR-15a-5p,hsa-let-7d-3p,"[0.03089784199639163, 0.0]"
0.34,hsa-miR-15a-5p,hsa-miR-29a-3p,"[0.03089784199639163, 0.0]"
0.34,hsa-miR-15a-5p,hsa-miR-125a-5p,"[0.03091304225411362, 0.0]"
0.34,hsa-miR-15a-5p,hsa-let-7a-5p,"[0.03089784199639163, 0.0]"
0.33,hsa-miR-15a-5p,hsa-miR-103a-3p,"[0.03089784199639163, 0.0]"
0.33,hsa-miR-15a-5p,hsa-miR-425-5p,"[0.03089784199639163, 0.0]"
0.33,hsa-miR-15a-5p,hsa-miR-374a-5p,"[0.030913589501679238, 0.0]"
0.33,hsa-miR-15a-5p,hsa-miR-378a-3p,"[0.03089784199639163, 0.0]"
