0.6,hsa-miR-150-5p,hsa-miR-29c-3p,"[0.055131837788651356, 0.6583811636585254]"
0.51,hsa-miR-150-5p,hsa-miR-22-3p,"[0.3053578047849129, 0.30887866108681916]"
0.5,hsa-miR-150-5p,hsa-miR-93-5p,"[0.21308329022560116, -0.38154916105744313]"
0.46,hsa-miR-150-5p,hsa-miR-99a-5p,"[0.3019098754214911, -0.08248326583147371]"
0.46,hsa-miR-150-5p,hsa-miR-19a-3p,"[0.3612349325007405, 0.3739376760427953]"
0.46,hsa-miR-150-5p,hsa-miR-192-5p,"[0.31529420497847516, -0.13969221487149336]"
0.45,hsa-miR-150-5p,hsa-miR-26b-5p,"[0.3452304550761065, -0.24877067090371718]"
0.45,hsa-miR-150-5p,hsa-miR-148a-3p,"[0.25486829464662536, -0.4829335472522275]"
0.45,hsa-miR-150-5p,hsa-miR-425-3p,"[0.22881081489837699, -0.04465304463279456]"
0.44,hsa-miR-150-5p,hsa-miR-125b-5p,"[0.11375755227797964, 0.0]"
0.44,hsa-miR-150-5p,hsa-miR-122-5p,"[0.08300303600895009, -0.15633581017417564]"
0.44,hsa-miR-150-5p,hsa-miR-425-5p,"[0.11375755227797964, 0.0]"
0.43,hsa-miR-150-5p,hsa-miR-92a-3p,"[0.24303504574797313, 0.09699236792242137]"
0.43,hsa-miR-150-5p,hsa-miR-146a-5p,"[0.11375755227797964, 0.0]"
0.43,hsa-miR-150-5p,hsa-miR-660-5p,"[0.11375755227797964, 0.0]"
0.43,hsa-miR-150-5p,hsa-miR-20a-5p,"[0.1267674622392524, 0.02497013669141768]"
0.43,hsa-miR-150-5p,hsa-miR-103a-3p,"[0.11375755227797964, 0.0]"
0.43,hsa-miR-150-5p,hsa-let-7f-5p,"[0.2727760953961789, -0.061592110558776725]"
0.42,hsa-miR-150-5p,hsa-miR-186-5p,"[0.11375755227797964, 0.0]"
0.42,hsa-miR-150-5p,hsa-miR-142-5p,"[0.1953671635570383, -0.056583335667642495]"
0.42,hsa-miR-150-5p,hsa-miR-423-3p,"[0.2683363637181367, -0.0985337212083215]"
0.42,hsa-miR-150-5p,hsa-miR-152,"[0.3116630630904671, -0.13097985166357276]"
0.42,hsa-miR-150-5p,hsa-miR-30c-5p,"[0.11375755227797964, 0.0]"
0.42,hsa-miR-150-5p,hsa-miR-320b,"[0.23098058307165964, -0.23562304409436782]"
0.42,hsa-miR-150-5p,hsa-miR-23a-3p,"[0.1471110181788612, 0.030177154733702086]"
0.41,hsa-miR-150-5p,hsa-miR-338-3p,"[0.259581799436083, -0.06768235153497283]"
0.41,hsa-miR-150-5p,hsa-miR-30a-5p,"[0.3077896965470067, -0.07940118018224836]"
0.41,hsa-miR-150-5p,hsa-let-7g-5p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-miR-25-3p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-miR-99b-5p,"[0.29665497534447044, -0.07334849593190831]"
0.4,hsa-miR-150-5p,hsa-miR-497-5p,"[0.11559219103365875, -0.0008892142505224322]"
0.4,hsa-miR-150-5p,hsa-miR-101-3p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-let-7d-5p,"[0.22095085654199148, -0.06782776141767469]"
0.4,hsa-miR-150-5p,hsa-miR-197-3p,"[0.25854765808415753, -0.10300941567748712]"
0.4,hsa-miR-150-5p,hsa-miR-502-3p,"[0.26880836874121095, -0.06176361569704809]"
0.4,hsa-miR-150-5p,hsa-miR-423-5p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-miR-126-3p,"[0.1356503498013069, 0.017125783269152844]"
0.39,hsa-miR-150-5p,hsa-miR-21-5p,"[0.22496972706619447, 0.058589212132364704]"
0.39,hsa-miR-150-5p,hsa-miR-375,"[0.17573004429644812, -0.022556763520225603]"
0.39,hsa-miR-150-5p,hsa-miR-199a-5p,"[0.26664342495129006, -0.13132046428439087]"
0.39,hsa-miR-150-5p,hsa-miR-144-3p,"[0.11375755227797964, -0.06819972814395449]"
0.39,hsa-miR-150-5p,hsa-let-7i-5p,"[0.11375755227797964, 0.0]"
0.39,hsa-miR-150-5p,hsa-miR-30d-5p,"[0.20561314241976641, -0.0332022367731758]"
0.38,hsa-miR-150-5p,hsa-miR-374b-5p,"[0.20362777352502967, -0.034997951009018216]"
0.38,hsa-miR-150-5p,hsa-miR-215,"[0.11375755227797964, 0.0]"
0.38,hsa-miR-150-5p,hsa-miR-139-5p,"[0.314700072105092, -0.08310701579061192]"
0.38,hsa-miR-150-5p,hsa-let-7b-3p,"[0.17985681757589653, -0.02710562880624188]"
0.37,hsa-miR-150-5p,hsa-miR-532-3p,"[0.19084876311302043, -0.03053943902893551]"
0.36,hsa-miR-150-5p,hsa-miR-30e-5p,"[0.11375755227797964, 0.0]"
0.34,hsa-miR-150-5p,hsa-miR-223-3p,"[0.19121062395187477, 0.031098755757587172]"
