0.52,hsa-miR-451a,hsa-miR-140-3p,"[0.18146436300125485, 0.6231684793805862]"
0.48,hsa-miR-451a,hsa-miR-10b-5p,"[0.1737093696281355, 0.48890874052725414]"
0.45,hsa-miR-451a,hsa-miR-23b-3p,"[0.012416381693057643, -0.17843522965758113]"
0.42,hsa-miR-451a,hsa-miR-30b-5p,"[0.005260635177938602, -0.14251164454728565]"
0.41,hsa-miR-451a,hsa-miR-34a-5p,"[0.21494268859502, 0.27137274849479104]"
0.4,hsa-miR-451a,hsa-miR-27b-3p,"[0.027264609573197488, -0.12648946304415518]"
0.4,hsa-miR-451a,hsa-miR-136-5p,"[0.0, -0.04477039129494721]"
0.39,hsa-miR-451a,hsa-miR-16-5p,"[0.02811764589755411, 0.0]"
0.39,hsa-miR-451a,hsa-miR-222-3p,"[0.02803591244711909, 0.0]"
0.39,hsa-miR-451a,hsa-miR-15a-5p,"[0.028117966177140505, 0.0]"
0.39,hsa-miR-451a,hsa-let-7e-5p,"[0.0, -0.05202155904573802]"
0.39,hsa-miR-451a,hsa-miR-106a-5p,"[0.02803591244711909, 0.0]"
0.39,hsa-miR-451a,hsa-miR-326,"[0.02803591244711909, 0.0]"
0.38,hsa-miR-451a,hsa-miR-18b-5p,"[0.02803591244711909, 0.0]"
0.38,hsa-miR-451a,hsa-miR-342-3p,"[0.02803591244711909, 0.0]"
0.37,hsa-miR-22-5p,hsa-miR-29a-3p,"[0.0, 0.0]"
0.37,hsa-miR-451a,hsa-miR-19b-3p,"[0.02803591244711909, 0.0]"
0.36,hsa-miR-22-5p,hsa-miR-532-3p,"[0.0, -0.007618885342800711]"
0.36,hsa-miR-22-5p,hsa-miR-374a-5p,"[0.0, -0.003905654699771365]"
0.36,hsa-miR-22-5p,hsa-miR-652-3p,"[0.0, -0.025194609603946528]"
0.36,hsa-miR-22-5p,hsa-miR-210,"[0.0, -0.003939667103590772]"
0.36,hsa-miR-22-5p,hsa-miR-223-5p,"[0.0, -0.014543482654461523]"
0.36,hsa-miR-22-5p,hsa-miR-140-5p,"[0.0, -0.011240262165932177]"
0.36,hsa-miR-22-5p,hsa-miR-29b-3p,"[0.0, -0.005725144627947476]"
0.36,hsa-miR-22-5p,hsa-miR-181a-5p,"[0.0, 0.0]"
0.35,hsa-miR-22-5p,hsa-miR-126-3p,"[0.0, 0.0]"
0.35,hsa-miR-22-5p,hsa-miR-30d-5p,"[0.0, -0.006077749341269961]"
0.35,hsa-miR-22-5p,hsa-let-7d-3p,"[0.0, 0.0]"
0.35,hsa-miR-22-5p,hsa-miR-885-5p,"[0.0, -0.006237148359620261]"
0.35,hsa-miR-22-5p,hsa-miR-130b-3p,"[0.0, -0.016125429654868316]"
0.35,hsa-miR-22-5p,hsa-miR-199a-3p,"[0.0, -0.021462421489281205]"
0.35,hsa-miR-22-5p,hsa-miR-32-5p,"[0.0, -0.024916393147165303]"
0.35,hsa-miR-22-5p,hsa-let-7a-5p,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-let-7b-3p,"[0.0, -0.0037148417132260624]"
0.34,hsa-miR-22-5p,hsa-miR-23a-3p,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-let-7g-5p,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-miR-425-3p,"[0.0, -0.016120669382206403]"
0.34,hsa-miR-22-5p,hsa-miR-423-5p,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-miR-106b-5p,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-miR-15b-5p,"[0.0, -0.03614972172184327]"
0.34,hsa-miR-22-5p,hsa-miR-107,"[0.0, 0.0]"
0.34,hsa-miR-22-5p,hsa-miR-151a-5p,"[0.0, -0.026469734781428302]"
0.34,hsa-miR-22-5p,hsa-miR-125a-5p,"[0.0, -0.009517340650337942]"
0.34,hsa-miR-22-5p,hsa-miR-144-5p,"[0.0, -0.015132438041921444]"
0.34,hsa-miR-22-5p,hsa-miR-424-5p,"[0.0, -0.019321161886065634]"
0.33,hsa-miR-22-5p,hsa-miR-103a-3p,"[0.0, 0.0]"
0.33,hsa-miR-22-5p,hsa-miR-425-5p,"[0.0, 0.0]"
0.33,hsa-miR-22-5p,hsa-miR-502-3p,"[0.0, -0.023933716482502466]"
0.33,hsa-miR-22-5p,hsa-let-7f-5p,"[0.0, -0.02349044920882396]"
0.33,hsa-miR-22-5p,hsa-miR-378a-3p,"[0.0, 0.0]"
