0.44,hsa-miR-19b-3p,hsa-miR-22-3p,"[0.034669611212851566, 0.12143360844484434]"
0.42,hsa-miR-19b-3p,hsa-let-7b-3p,"[0.4560681128967698, 0.14301036394655178]"
0.41,hsa-miR-19b-3p,hsa-miR-425-5p,"[0.14528539298155727, 0.048926456437456106]"
0.41,hsa-miR-19b-3p,hsa-miR-140-5p,"[0.16814384029094334, 0.027837430873128004]"
0.4,hsa-miR-19b-3p,hsa-miR-152,"[0.03335989126321643, -0.04608537317557475]"
0.4,hsa-miR-19b-3p,hsa-let-7g-5p,"[0.2883475897491624, 0.22899648667974443]"
0.4,hsa-miR-19b-3p,hsa-miR-652-3p,"[0.10088693423998314, 0.0]"
0.4,hsa-miR-19b-3p,hsa-miR-210,"[0.3233764907962794, 0.08850784737608061]"
0.4,hsa-miR-19b-3p,hsa-miR-378a-3p,"[0.1677108935957072, 0.0757886380890166]"
0.39,hsa-miR-19b-3p,hsa-miR-192-5p,"[0.10059628692391095, 0.0]"
0.39,hsa-miR-19b-3p,hsa-miR-30c-5p,"[0.3246136611661282, 0.28198748636856746]"
0.39,hsa-miR-19b-3p,hsa-miR-320b,"[0.09186867689681169, -0.031140248881583055]"
0.39,hsa-miR-19b-3p,hsa-miR-20a-5p,"[0.10059628692391095, 0.0]"
0.39,hsa-miR-19b-3p,hsa-miR-197-3p,"[0.10081293195162147, 0.0]"
0.39,hsa-miR-19b-3p,hsa-miR-30d-5p,"[0.3659809971705196, 0.10162215790004019]"
0.39,hsa-miR-19b-3p,hsa-miR-125a-5p,"[0.10088942409295205, 0.0]"
0.39,hsa-miR-18b-5p,hsa-miR-16-5p,"[0.0, 0.026479346728612095]"
0.38,hsa-miR-19b-3p,hsa-miR-660-5p,"[0.447260426602846, 0.35259839212162974]"
0.38,hsa-miR-19b-3p,hsa-let-7d-5p,"[0.10088416417682994, 0.0]"
0.38,hsa-miR-19b-3p,hsa-miR-103a-3p,"[0.12362153473642308, -0.060712770938431845]"
0.38,hsa-miR-19b-3p,hsa-miR-29a-3p,"[0.10059628692391095, 0.0]"
0.38,hsa-miR-19b-3p,hsa-miR-107,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-532-3p,"[0.31294138459122495, 0.08106911024768954]"
0.37,hsa-miR-19b-3p,hsa-let-7f-5p,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-126-3p,"[0.1288108341788739, -0.021050143237542587]"
0.37,hsa-miR-19b-3p,hsa-miR-106b-5p,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-885-5p,"[0.36447366782436896, 0.09991380515298974]"
0.37,hsa-miR-19b-3p,hsa-miR-130b-3p,"[0.10088345877281375, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-223-5p,"[0.11387665435744945, 0.004795541206261438]"
0.37,hsa-miR-19b-3p,hsa-miR-151a-5p,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-199a-3p,"[0.1008853886581215, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-29b-3p,"[0.12395836111518484, 0.012915702221939517]"
0.37,hsa-miR-19b-3p,hsa-let-7a-5p,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-19b-3p,hsa-miR-181a-5p,"[0.10059628692391095, 0.0]"
0.37,hsa-miR-18b-5p,hsa-miR-30b-5p,"[0.0, -0.16421974189310995]"
0.37,hsa-miR-18b-5p,hsa-miR-15a-5p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-101-3p,"[0.10743327219979902, 0.04685075497933227]"
0.36,hsa-miR-19b-3p,hsa-let-7i-5p,"[0.29709746119076014, 0.1596238613488753]"
0.36,hsa-miR-19b-3p,hsa-miR-425-3p,"[0.10059628692391095, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-502-3p,"[0.10059628692391095, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-374a-5p,"[0.48133157077836364, 0.14631525604600273]"
0.36,hsa-miR-19b-3p,hsa-miR-15b-5p,"[0.10086922072386748, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-32-5p,"[0.10059628692391095, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-144-5p,"[0.10059628692391095, 0.0]"
0.36,hsa-miR-19b-3p,hsa-miR-424-5p,"[0.10059628692391095, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-140-3p,"[-0.15441191129434886, 0.291807942389714]"
0.36,hsa-miR-18b-5p,hsa-miR-222-3p,"[-0.022293477528272702, 0.0]"
0.35,hsa-miR-19b-3p,hsa-miR-23a-3p,"[0.10059628692391095, 0.0]"
0.35,hsa-miR-19b-3p,hsa-miR-423-5p,"[0.10232406700507365, -0.00425727591448149]"
0.35,hsa-miR-19b-3p,hsa-let-7d-3p,"[0.10059628692391095, 0.0]"
