0.55,hsa-miR-18b-5p,hsa-miR-29c-3p,"[-0.007727068824121447, 0.665309962411776]"
0.44,hsa-miR-18b-5p,hsa-miR-26b-5p,"[0.03508723054681919, -0.20666030761193777]"
0.43,hsa-miR-18b-5p,hsa-miR-122-5p,"[-0.08002054634017149, -0.2585531787707745]"
0.43,hsa-miR-18b-5p,hsa-miR-22-3p,"[0.0, 0.16095239961779673]"
0.41,hsa-miR-18b-5p,hsa-miR-148a-3p,"[0.0, -0.3592577372593769]"
0.39,hsa-miR-18b-5p,hsa-miR-136-5p,"[0.0, -0.04476306325207159]"
0.39,hsa-miR-18b-5p,hsa-miR-10b-5p,"[-0.13028055121936452, 0.19954754194439764]"
0.39,hsa-miR-18b-5p,hsa-miR-93-5p,"[0.0, -0.2683626283111311]"
0.38,hsa-miR-18b-5p,hsa-miR-342-3p,"[-0.022293477528272702, 0.0]"
0.38,hsa-miR-18b-5p,hsa-miR-99b-5p,"[0.0, -0.03241561704414171]"
0.38,hsa-miR-18b-5p,hsa-miR-423-3p,"[0.0, -0.04478147724711035]"
0.38,hsa-miR-18b-5p,hsa-miR-152,"[0.0, -0.06520642802675809]"
0.38,hsa-miR-18b-5p,hsa-miR-23a-3p,"[-0.022293477528272702, 0.0]"
0.37,hsa-miR-18b-5p,hsa-miR-23b-3p,"[0.0, -0.296457700999807]"
0.37,hsa-miR-18b-5p,hsa-let-7e-5p,"[0.0, -0.05219485312304828]"
0.37,hsa-miR-18b-5p,hsa-miR-19a-3p,"[0.0, 0.14412423460659912]"
0.37,hsa-miR-18b-5p,hsa-miR-338-3p,"[0.0, -0.0327571186088466]"
0.37,hsa-miR-18b-5p,hsa-miR-199a-5p,"[0.0, -0.08192281629359945]"
0.37,hsa-miR-18b-5p,hsa-miR-142-5p,"[-0.022293477528272702, 0.0]"
0.37,hsa-miR-18b-5p,hsa-miR-192-5p,"[0.0, -0.05614787836727084]"
0.37,hsa-miR-18b-5p,hsa-let-7d-5p,"[-0.02230648518085622, 0.0]"
0.37,hsa-miR-18b-5p,hsa-let-7i-5p,"[-0.022293477528272702, 0.0]"
0.37,hsa-miR-18b-5p,hsa-miR-197-3p,"[0.0, -0.0496637486664413]"
0.36,hsa-miR-18b-5p,hsa-miR-106a-5p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-30e-5p,"[-0.13751918113548423, 0.25982589792065763]"
0.36,hsa-miR-18b-5p,hsa-miR-186-5p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-25-3p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-146a-5p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-21-5p,"[0.0, 0.024598390050500366]"
0.36,hsa-miR-18b-5p,hsa-miR-30a-5p,"[0.0, -0.03210032188380961]"
0.36,hsa-miR-18b-5p,hsa-miR-144-3p,"[-0.01466055767581671, -0.051133267615064246]"
0.36,hsa-miR-18b-5p,hsa-miR-20a-5p,"[-0.022293477528272702, 0.0]"
0.36,hsa-miR-18b-5p,hsa-miR-103a-3p,"[-0.022293477528272702, 0.0]"
0.35,hsa-miR-18b-5p,hsa-miR-326,"[0.0, -0.03855213451454264]"
0.35,hsa-miR-18b-5p,hsa-miR-125b-5p,"[-0.03771472223962983, 0.030909017503122086]"
0.35,hsa-miR-18b-5p,hsa-miR-92a-3p,"[0.0, 0.053637013691567106]"
0.35,hsa-miR-18b-5p,hsa-miR-374b-5p,"[-0.022293477528272702, 0.0]"
0.35,hsa-miR-18b-5p,hsa-miR-223-3p,"[-0.022306415593188897, 0.0]"
0.35,hsa-miR-18b-5p,hsa-miR-660-5p,"[-0.028326586921852057, 0.012699856742061089]"
0.35,hsa-miR-18b-5p,hsa-miR-101-3p,"[-0.022293477528272702, 0.0]"
0.34,hsa-miR-18b-5p,hsa-miR-27b-3p,"[-0.021224172980975817, -0.1676989828919208]"
0.34,hsa-miR-18b-5p,hsa-miR-99a-5p,"[0.0, -0.034006461674608475]"
0.34,hsa-miR-18b-5p,hsa-miR-375,"[-0.022293477528272702, 0.0]"
0.34,hsa-miR-18b-5p,hsa-miR-215,"[-0.05549448116780974, 0.040060856256497836]"
0.34,hsa-miR-18b-5p,hsa-miR-139-5p,"[0.0, -0.03096622569256666]"
0.34,hsa-miR-18b-5p,hsa-let-7b-3p,"[-0.02230629713201332, 0.0]"
0.33,hsa-miR-18b-5p,hsa-miR-497-5p,"[-0.06045538971039503, 0.037649455394041555]"
0.33,hsa-miR-18b-5p,hsa-miR-30c-5p,"[-0.044157335637823626, 0.054306509945380825]"
0.33,hsa-miR-18b-5p,hsa-let-7g-5p,"[-0.023631091588344887, 0.003183556039041304]"
0.32,hsa-miR-18b-5p,hsa-miR-320b,"[-0.01293485352801812, -0.09868648438565347]"
