0.55,hsa-miR-326,hsa-miR-29c-3p,"[-0.01878757052576479, 0.644158950829807]"
0.48,hsa-miR-326,hsa-miR-497-5p,"[-0.37722739392158955, 0.36458229112657803]"
0.45,hsa-miR-326,hsa-miR-30e-5p,"[-0.2523373886494781, 0.5334342314718624]"
0.43,hsa-miR-326,hsa-miR-26b-5p,"[0.0, -0.15126473494858708]"
0.43,hsa-miR-326,hsa-miR-215,"[-0.3124495968640384, 0.3558680007266116]"
0.42,hsa-miR-326,hsa-miR-10b-5p,"[-0.2050160143387112, 0.34750712370405373]"
0.42,hsa-miR-326,hsa-miR-375,"[-0.3024069310955214, 0.2631649817021506]"
0.41,hsa-miR-326,hsa-miR-93-5p,"[-0.0043654189848204425, -0.25888243270077665]"
0.41,hsa-miR-326,hsa-miR-92a-3p,"[-0.025649819795399594, 0.01952983673569738]"
0.41,hsa-miR-326,hsa-miR-148a-3p,"[-0.010800118167311582, -0.33783915737999787]"
0.41,hsa-miR-326,hsa-miR-22-3p,"[-0.001182745706287948, 0.15980597991158577]"
0.41,hsa-miR-326,hsa-let-7b-3p,"[-0.12462127844958618, 0.08003056234251589]"
0.4,hsa-miR-326,hsa-miR-136-5p,"[0.0, -0.04474877828460235]"
0.4,hsa-miR-326,hsa-miR-99a-5p,"[-0.03855213451454264, 0.0]"
0.4,hsa-miR-326,hsa-miR-122-5p,"[-0.09236638027064574, -0.28385126744134925]"
0.4,hsa-miR-326,hsa-miR-25-3p,"[-0.09956821942345224, 0.2146354185834894]"
0.4,hsa-miR-326,hsa-miR-338-3p,"[-0.03855213451454264, 0.0]"
0.4,hsa-miR-326,hsa-miR-223-3p,"[-0.2261917752410111, -0.17654646290311296]"
0.4,hsa-miR-326,hsa-miR-192-5p,"[-0.03862788282846957, 0.0]"
0.4,hsa-miR-326,hsa-miR-152,"[0.0, -0.06522210576728618]"
0.39,hsa-miR-326,hsa-miR-342-3p,"[-0.03855213451454264, 0.0]"
0.39,hsa-miR-326,hsa-miR-125b-5p,"[-0.1923577883510688, 0.3444211368400493]"
0.39,hsa-miR-326,hsa-miR-99b-5p,"[-0.03855213451454264, 0.0]"
0.39,hsa-miR-326,hsa-miR-199a-5p,"[0.0, -0.08151859048452854]"
0.39,hsa-miR-326,hsa-miR-144-3p,"[-0.037130709629121635, -0.01015224184394877]"
0.39,hsa-miR-326,hsa-miR-139-5p,"[-0.038624006974227076, 0.0]"
0.38,hsa-miR-326,hsa-miR-19a-3p,"[-0.02338530109923842, 0.07811281182769512]"
0.38,hsa-miR-326,hsa-miR-146a-5p,"[-0.03855213451454264, 0.0]"
0.38,hsa-miR-326,hsa-let-7d-5p,"[-0.03855213451454264, 0.0]"
0.38,hsa-miR-326,hsa-miR-20a-5p,"[-0.03855213451454264, 0.0]"
0.38,hsa-miR-326,hsa-miR-197-3p,"[-0.03862518186890639, 0.0]"
0.38,hsa-miR-326,hsa-let-7g-5p,"[-0.13334172272255684, 0.2568203804930427]"
0.38,hsa-miR-326,hsa-miR-532-3p,"[-0.22472211092172045, 0.15859385273897908]"
0.38,hsa-miR-326,hsa-miR-502-3p,"[-0.03855213451454264, 0.0]"
0.37,hsa-miR-326,hsa-miR-186-5p,"[-0.03855213451454264, 0.0]"
0.37,hsa-miR-326,hsa-miR-21-5p,"[-0.03862514793406444, 0.0]"
0.37,hsa-miR-326,hsa-miR-30a-5p,"[-0.038625454167548715, 0.0]"
0.37,hsa-miR-326,hsa-miR-423-3p,"[-0.03855213451454264, 0.0]"
0.37,hsa-miR-326,hsa-miR-660-5p,"[-0.18327754169464175, 0.33485546683713935]"
0.37,hsa-miR-326,hsa-miR-103a-3p,"[-0.04506156691203549, -0.03715124087798825]"
0.37,hsa-miR-326,hsa-miR-23a-3p,"[-0.03855213451454264, 0.0]"
0.37,hsa-miR-326,hsa-miR-425-5p,"[-0.06277639106471102, 0.05779477037823173]"
0.37,hsa-miR-326,hsa-miR-423-5p,"[-0.039408363904226536, -0.004698798869366163]"
0.36,hsa-miR-326,hsa-miR-374b-5p,"[-0.16111103288185236, 0.11721262924368418]"
0.36,hsa-miR-326,hsa-miR-142-5p,"[-0.038627676574326385, 0.0]"
0.36,hsa-miR-326,hsa-miR-101-3p,"[-0.040469593222691586, 0.0309116241368832]"
0.36,hsa-miR-326,hsa-miR-30c-5p,"[-0.16285914432324702, 0.3479720920390448]"
0.36,hsa-miR-326,hsa-let-7i-5p,"[-0.1534309384966303, 0.20936275520723027]"
0.36,hsa-miR-326,hsa-miR-320b,"[-0.032745281496115566, -0.062119330135320616]"
0.36,hsa-miR-326,hsa-miR-425-3p,"[-0.03862638077967222, 0.0]"
