0.49,hsa-miR-130a-3p,hsa-miR-210,"[-0.5325404558544674, 0.21750938120499638]"
0.48,hsa-miR-130a-3p,hsa-miR-130b-3p,"[-0.5288557039313247, 0.18827371760812775]"
0.48,hsa-miR-130a-3p,hsa-let-7a-5p,"[-0.11482297084214739, 0.0]"
0.47,hsa-miR-130a-3p,hsa-miR-652-3p,"[-0.11481509861636272, 0.0]"
0.47,hsa-miR-150-5p,hsa-miR-486-5p,"[0.2672644332340328, 0.23013870449840015]"
0.46,hsa-miR-130a-3p,hsa-miR-151a-5p,"[-0.11482297084214739, 0.0]"
0.45,hsa-miR-130a-3p,hsa-miR-423-5p,"[-0.19597716460376408, -0.21618845945813447]"
0.45,hsa-miR-130a-3p,hsa-miR-30d-5p,"[-0.49147411421804466, 0.1914211408926268]"
0.45,hsa-miR-130a-3p,hsa-miR-374a-5p,"[-0.555516617349082, 0.22622941513868927]"
0.45,hsa-miR-130a-3p,hsa-miR-107,"[-0.13604389555980267, 0.03163232818999623]"
0.45,hsa-miR-150-5p,hsa-miR-30b-5p,"[0.21848778282366407, -0.23152731691266817]"
0.44,hsa-miR-130a-3p,hsa-let-7d-3p,"[-0.11482297084214739, 0.0]"
0.44,hsa-miR-130a-3p,hsa-miR-106b-5p,"[-0.11482297084214739, 0.0]"
0.44,hsa-miR-130a-3p,hsa-miR-29a-3p,"[-0.11482297084214739, 0.0]"
0.44,hsa-miR-130a-3p,hsa-miR-885-5p,"[-0.44863850296567875, 0.16971338399029307]"
0.44,hsa-miR-130a-3p,hsa-miR-181a-5p,"[-0.19367582712434483, 0.0915106949173034]"
0.43,hsa-miR-130a-3p,hsa-let-7f-5p,"[-0.23338292850744952, 0.06406242449878143]"
0.43,hsa-miR-130a-3p,hsa-miR-140-5p,"[-0.4213044699863744, 0.16782266637339516]"
0.43,hsa-miR-150-5p,hsa-miR-19b-3p,"[0.38027483499658526, 0.24813288174476744]"
0.43,hsa-miR-150-5p,hsa-miR-18b-5p,"[0.2463888167224385, -0.06514695211416206]"
0.43,hsa-miR-150-5p,hsa-miR-326,"[0.29186203097741653, -0.08176862000118533]"
0.43,hsa-miR-150-5p,hsa-miR-136-5p,"[0.3198664683493803, -0.08585186922393732]"
0.42,hsa-miR-130a-3p,hsa-miR-532-3p,"[-0.4515384049805906, 0.1716809433053087]"
0.42,hsa-miR-130a-3p,hsa-miR-425-5p,"[-0.3598697421237836, 0.34016942231623126]"
0.42,hsa-miR-130a-3p,hsa-miR-502-3p,"[-0.23054669948380727, 0.06364680286542293]"
0.42,hsa-miR-130a-3p,hsa-miR-126-3p,"[-0.40851598811567646, -0.28651838305824007]"
0.42,hsa-miR-130a-3p,hsa-miR-378a-3p,"[-0.2133547504806534, 0.155569338460451]"
0.42,hsa-miR-130a-3p,hsa-miR-223-5p,"[-0.519829903790681, 0.19583474125020467]"
0.42,hsa-miR-130a-3p,hsa-miR-199a-3p,"[-0.11481346581514197, 0.0]"
0.42,hsa-miR-130a-3p,hsa-miR-32-5p,"[-0.11480895338089311, 0.0]"
0.42,hsa-miR-130a-3p,hsa-miR-29b-3p,"[-0.33958697256853837, 0.16717638556544565]"
0.42,hsa-miR-130a-3p,hsa-miR-144-5p,"[-0.2848452502243128, 0.125551955804437]"
0.42,hsa-miR-150-5p,hsa-miR-148b-3p,"[0.14321021783952137, -0.04442010281808174]"
0.42,hsa-miR-150-5p,hsa-miR-23b-3p,"[0.22336795938204324, -0.4377320522995141]"
0.41,hsa-miR-130a-3p,hsa-miR-15b-5p,"[-0.11478794129509118, 0.0]"
0.41,hsa-miR-150-5p,hsa-miR-451a,"[0.32807969304425455, 0.05827881837969991]"
0.41,hsa-miR-150-5p,hsa-miR-106a-5p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-miR-16-5p,"[0.30670640024015733, 0.060285894657329434]"
0.4,hsa-miR-150-5p,hsa-miR-222-3p,"[0.11375755227797964, 0.0]"
0.4,hsa-miR-150-5p,hsa-miR-15a-5p,"[0.21327457807602315, 0.07933514138332233]"
0.39,hsa-miR-150-5p,hsa-miR-140-3p,"[0.11419726732717835, 0.0]"
0.39,hsa-miR-150-5p,hsa-miR-342-3p,"[0.19934718935423923, -0.08109942389562627]"
0.39,hsa-miR-150-5p,hsa-miR-10b-5p,"[0.1142011093581651, 0.0]"
0.38,hsa-miR-130a-3p,hsa-miR-125a-5p,"[-0.27935323142365476, 0.13823946110444227]"
0.38,hsa-miR-130a-3p,hsa-miR-424-5p,"[-0.2852449183249462, 0.1271186220168211]"
0.38,hsa-miR-150-5p,hsa-miR-22-5p,"[0.16316561378260203, -0.024431843770133542]"
0.38,hsa-miR-150-5p,hsa-let-7e-5p,"[0.3420208300151066, -0.10695010494793517]"
0.38,hsa-miR-150-5p,hsa-miR-27b-3p,"[0.10754393146435852, -0.14473516391075136]"
0.37,hsa-miR-150-5p,hsa-miR-34a-5p,"[0.17174501050956875, -0.024250259773698792]"
0.36,hsa-miR-150-5p,hsa-miR-532-5p,"[0.12194561849622527, -0.0029454431017640584]"
