label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,6.227865613501906,2.8520940205340213,5.676041276653198,6.360124932914497,6.244400730094852,3.7388994575761463,2.298929073953195,4.1679771561386785,4.459755739887381,5.570235192558989,6.774124540213961,2.495228821856541,6.622561399808553,6.41685054862706,5.4148483483509136,4.903510207261145,5.042450309121646,1.4861585014007475,3.0648267617727307,1.609816637543161,6.839820067570281,2.9498382493498427,0.43149858030271726,3.233755312034777,5.088456079826081,2.3159244128493954,3.91135541864442,5.71217237096093,0.5057026436922871,4.053054599386542,2.76142855621726,1.7644021062123667,1.2830088850243784
0,1.6320586509291237,1.0606985199507573,2.4153530783607735,5.699524917245687,0.790953596427129,1.060276231013471,0.6108983414021396,1.7077158698451584,5.821754221448263,0.9660057320872284,6.610485047189628,4.88896830534312,2.5505033526254612,4.569943558756067,2.7379773541329655,5.109901651758503,2.3255669883456966,3.400421816767905,4.893039479077197,3.548083123883208,6.385949684306215,1.889988753977682,0.34079065905803074,4.324945730792452,5.656568814304087,0.36218957264964036,4.6586414702651595,4.063731187561081,2.2245515556558377,2.8290193288097196,5.576505389792538,6.84797326993149,5.286900256408976
0,5.825668326122606,3.5026129319292068,5.76125842618162,5.066133059986804,2.835926617361578,1.6922095180014594,3.133421117353463,2.0066985401416355,0.17401004159704192,3.196577061600397,5.645928412473978,3.598669338951913,1.0311894931666012,0.3309978856280936,2.644809467649752,3.7532451082634273,4.2495023937956775,3.753711289502089,1.2931100154982098,1.5428651053287938,3.3091295337212,0.3506768840221156,0.8541640056505005,4.25065539945398,3.4397927466992213,1.0518618079079376,1.8689901845615928,5.270697101569032,5.925617982382003,5.440206446213332,0.40310939255591993,6.593625490602657,4.258147010552247
0,6.996147049439019,0.6355764788517922,0.30554824334428776,2.545131549091346,3.958602773859073,5.967340889599851,6.117068084203338,3.5414158460232077,3.9918494748613407,6.808766522516438,6.797726176976744,3.565542320234525,1.759534475428503,2.9320716671012264,3.915760946560616,4.902358417476234,4.275646612756878,2.47747045514499,1.1065729817352865,6.18243421792321,4.906895811495953,1.8312629894108037,6.108864488267802,5.642778682617948,4.797547196272359,0.12921842959354612,1.046180024758476,0.3688270986619102,1.409677095843953,3.185262034400154,2.7095454096062785,0.11192253752861836,6.017127566724865
0,0.6646460920860195,4.954460306329542,2.94031481237347,5.702961795698546,5.978084611142646,1.1143178785911854,5.2278561624954785,3.223696406726665,3.787969904651912,0.1580197374505607,4.588129654704699,0.8292048646174986,5.148951640311748,5.977124248734521,5.230491144120923,3.9109513859247134,6.480601572429168,3.6336055540111527,0.9278421434956411,1.1626493835969212,1.1932483970454204,1.4854499460502006,2.393249242850534,3.212777126202952,1.5375540000654442,2.311989925152103,6.782124378816286,2.323965417385199,6.156092075093153,4.248534115264931,5.3011574584724945,4.783233199433013,2.8458345310277515
0,6.815882370802441,4.739602676882874,3.0195591589722905,4.198942286804478,4.53208883757426,5.176621280744221,3.801655738948801,3.8570200661989213,4.733820004269006,1.3290485836386128,2.3350708567548653,5.540990984666319,6.877045588766373,0.22405410882048468,3.2350943118716833,4.9769379108418486,2.0187061088646314,1.823945954072611,5.914615532719577,4.930855613067109,2.6827024125803884,3.5190075348783174,6.669923124972173,6.006080290909789,3.1765717369739095,1.1933877309224452,5.041233448580484,3.3253850257298567,1.4793820821912977,2.073267982023717,1.9243991054127023,5.388653006874882,6.543588560499565
0,6.061625730695077,1.6093407837261804,2.00685943882988,1.2062316994642595,6.108181912295783,2.772366846830117,3.7763363348899905,5.162525913077706,6.696073753951171,1.6076016014436547,5.69252077898183,4.523626930678063,1.156781308317112,2.7372533112848645,5.593687329397244,5.0039363225164974,0.362578518755606,6.596047434112582,5.65636767446244,5.024466422414554,4.231913061267022,4.801741947484512,2.5648015104495463,6.624642313763511,1.4340243016254717,6.297782396668722,0.9421101389444501,0.5741709250641515,0.3444011356339031,5.9899006644420085,6.1880704422032355,5.688329173681164,3.2142194039336367
0,2.7769316550143017,0.14052818367818673,5.539189684097891,3.036974998457745,6.857437180667311,3.8524272777192206,1.3217416130246185,0.5112241799375934,0.8215932068927544,2.5374088084856576,3.5719601528502087,2.9612694146671696,5.280257750588755,4.276892271290313,0.4756293556078738,0.35869033167936204,0.5725941420866546,6.710010160837655,5.290887777437001,1.8947541005450756,4.672456966410091,2.9321702488418806,2.6138620917293522,2.8574492144582297,4.184657222817686,5.138094689964337,3.3740680294373058,3.9599461542014667,0.2611499561051942,2.2498434896345225,6.274289888490815,3.0894379307624984,6.451057587616303
0,2.8228687141437088,6.367090080858223,5.353332522069313,4.357963112792128,3.8614492663382842,6.484751525030237,1.8296858036891834,1.9065138305703724,2.3247858309061904,2.376840421933466,2.501221832003589,5.602259588894594,4.485110472674544,0.34495468159394743,2.893098463617389,3.156452307197322,1.5896225459656483,4.839676519617684,2.8930132035837035,2.3915743891337193,2.8606248856221437,3.072213249841228,0.7546564011733338,4.057438270826555,2.941321512753665,1.0374696769048937,4.0847438933655,1.8339039746736359,6.7367546398494715,0.3927641880485585,6.888950776480748,2.6139859016781273,0.3004493984941597
0,6.0726522634281705,6.103064230346166,6.103162687680977,4.253019568216273,4.035789853322384,2.911499935047528,6.995750059584631,2.80188818904154,3.416077394494722,5.614090577896279,2.293621140284967,1.6827057493148436,0.1311724727267036,2.42454441657978,0.8149587373702143,2.185755314759047,4.982178819079174,4.619772786052422,6.586478569090135,1.0302903777953714,6.283985171327784,4.582423899866195,4.170833436693484,4.334653636919538,4.1973165975083075,3.1134270098074945,4.638100455162982,0.24992692762412555,1.312048623376331,4.688202462071495,3.7351890266399344,1.4217096972957968,4.249821614388201
0,1.6051753853923525,1.2118989111065253,2.90339728836862,0.22720824728004257,2.2939878125228486,1.4515039852600284,2.547659132684765,4.525766432517375,6.175928416781805,2.6612111192439425,6.190009738957986,3.3034064029869903,5.029266569854108,0.7841509158358713,1.9702076307501948,3.9817829761073558,0.8736330742511621,1.9573179890879424,4.494015873967356,3.5220847219825213,3.0000775603259653,5.92998709363613,1.848195891759269,2.137097008137297,4.711995537462194,3.9062078753931173,4.362916457613887,4.81674444889596,0.6253900705189976,3.767000131503172,2.085757611187528,6.870721648676118,2.1229810832496967
0,3.17492574543488,3.4573438522503688,6.2716824523203405,5.744148452520284,1.8017795480669891,1.2781786762378928,3.4037271781238947,2.1478515142444436,0.46725773620925504,3.828361359867982,6.042089152595195,2.1053404583355593,2.0542717787705893,5.320875484115016,0.7836792351515892,2.450537892025798,2.942734076250946,4.559883795634991,4.3624196253089496,6.349657158982462,1.0451454287998527,6.84328929748983,1.310515504870525,6.1777450541118535,1.3330723043463981,5.610467050577157,4.047734238152739,6.228319378126296,6.153969228768415,4.667916905974984,5.330093751572533,1.1239761193854538,6.235260279467971
0,0.4503915078122085,0.49934418687165316,0.9142588828769885,5.30252718391115,5.00765058914926,1.5305815603403226,6.504374099485868,3.097813797326874,4.411919309130865,3.0590071326861916,5.451522284530016,5.3147999117344416,6.459257871111135,1.1663948832915854,2.871123599030654,3.8313620523815466,2.346015356511654,6.454188037509508,4.508014225960841,1.745369696177897,3.266960355396851,3.8915955412865744,1.1447047083928585,6.939062746177319,4.676607884892996,6.709596640961122,2.4870948553682055,6.985115285097432,4.619094729959192,4.6211605461944725,3.134805293531524,3.063633147251352,2.307199817894991
0,6.252735735100652,5.845687217440022,3.723223157063884,2.3371875569436398,2.068344588522123,4.963212495784825,2.0417344380962836,5.178394294831458,5.944862093467672,6.614219136227083,5.1625860770391885,4.381689098512747,6.79765917617933,3.647022973772126,2.491743859415062,2.8928501996185387,1.779242211361724,1.274711978794977,2.7781194185636116,6.557782144638331,1.4428578146820994,0.5335817185193081,1.8220086331695224,5.5112322254981905,2.5987487297643934,0.7769749946078807,5.890851556115452,4.52432352340633,2.817786864315031,3.536463120724453,4.3966593295579095,5.933715956167306,3.1740245572649406
0,0.15894141231052833,5.060604101553694,5.364740909290704,1.3965919764793298,1.8493592333535362,0.43588649979019123,0.6805786152769041,2.8397520247493673,6.463785911928916,4.818717039575536,5.608140534433563,6.5282657350622255,5.151374709287956,4.455257420353887,5.480350688069341,3.8461229507593986,4.768768915354308,3.066453347808106,5.00414267231659,0.552117815051997,4.77847943616263,1.2066102174601467,6.457903885456495,2.589035634800243,6.899120999622415,5.819185138201852,0.8696923190611477,3.695979404450678,1.1721595813960768,1.5815024297814941,4.403117350617712,5.006756583489281,2.6030725622094084
0,0.4366466013547302,2.527035642857304,5.3296799292786465,6.142478025247671,6.06421689410407,5.074568020183897,6.581390891608482,1.4178608952022371,4.800165382098106,1.3657712666269404,5.533892035547806,5.380507646358175,3.1523411391572704,4.810504056845037,6.034004418991446,6.606200453346002,2.401857913914477,4.081959987225371,6.097710393199323,0.737978161005851,4.232034912623334,0.8451135614246936,4.601536574955343,4.504889844017845,1.9808088917164364,2.3101054343499943,2.2960409431895115,3.3726746279961946,1.3686783318017102,5.407275122144507,4.530088747801862,3.6017561927660884,0.6489930417551689
