-2.27816459691,104
2.14599485391,104
1.18148849587,104
4.57726710261,104
-1.08232267134,104
1.49408045896,104
petal width,104
2.79845602957,104
-2.20075794622,104
2.94720963933,104
-1.85924382534,104
0.915286576876,104
4.03678973501,104
3.66433696759,104
-3.84944697495,103
4.50045555001,103
petal length,103
4.41434041492,103
-1.64649127797,103
-4.50853231007,103
-2.3557320621,102
2.13923099792,102
4.99891075408,102
sepal width,98
3.42696512853,98
0.231284253406,97
-0.69891955824,96
3.89929813255,94
-1.66113929338,89
-3.52553787827,88
-3.66464604912,88
0.650864364351,85
-4.71282474734,84
2.56447760274,82
-0.459993749399,80
-4.01683775374,79
-1.93354072728,75
-2.88600785632,56
-1.11791421708,55
-3.28603309079,51
1.99509067201,48
1.59464596014,47
-0.864887954433,31
-1.20258447909,21
4.83295398686,16
-0.48616571453,16
-4.59018255995,14
2.67750783248,9
-3.53669278879,7
-3.74958816104,7
4.3806176208,6
-4.52810650544,6
-3.70367466777,5
3.98734595926,4
2.48770689798,4
sepal length,4
-3.97139854967,3
2.86121666769,3
-1.76824692229,3
-2.63410844323,3
-2.69905184739,3
-0.0868051140725,2
-2.36398514292,2
-2.35177255094,2
-2.2545469046,2
-0.202482049155,2
-3.2524272369,2
-0.646286330493,2
-1.88602944168,2
-1.538634753,2
3.66801106347,2
-3.42957112971,2
-2.33030316528,2
1.73724604301,2
2.3958772073,2
0.334144308934,2
-1.75358547409,2
-1.72269603057,2
-2.03407276931,2
-4.44499574586,2
3.5002086712,2
-0.953771088654,2
2.1577306258,2
-1.59308545461,2
1.70861902453,2
-4.68573858073,2
-3.06633182289,2
-4.11255921016,2
1.46310599534,2
-4.61265488448,2
0.697912342652,2
-0.0122977276957,2
2.62094088549,2
2.69445881235,2
-0.333326098184,2
-4.85933924032,2
2.66409267967,2
-4.24088691388,2
3.93308602864,2
0.570707392984,1
0,1
0.807999674939,1
0.539407862603,1
0.226618166906,1
-4.91157110373,1
