24,0.9696969696969697
25,0.9696969696969697
26,0.9696969696969697
27,0.9696969696969697
20,0.9696969696969697
21,0.9696969696969697
22,0.9696969696969697
23,0.9696969696969697
28,0.9696969696969697
29,0.9696969696969697
1,0.9696969696969697
0,0.9696969696969697
3,0.9696969696969697
2,0.9696969696969697
5,0.9696969696969697
4,0.9696969696969697
7,0.9696969696969697
6,0.9696969696969697
9,0.9696969696969697
8,0.9696969696969697
11,0.9696969696969697
10,0.9696969696969697
13,0.9696969696969697
12,0.9696969696969697
15,0.9696969696969697
14,0.9696969696969697
17,0.9696969696969697
16,0.9696969696969697
19,0.9696969696969697
18,0.9696969696969697
31,0.9696969696969697
30,0.9696969696969697
32,0.9696969696969697
