label,sepal length,sepal width,petal length,petal width,2.64241383838,4.33743541393,4.08626770953,1.63230045949,3.82995490486,2.52357821819,1.90267565615,4.74282081058,3.8832872795,1.28407662511,2.18427522894,4.79657669863,1.99717040091,3.99139962671,3.01034868016,2.62989352022,4.25002448038,3.86052165622,2.35112093652,2.14044783371
0,5.1,3.5,1.4,0.2,1.47401517298,1.61860469689,4.20012466797,1.25611720475,1.27328959941,3.52591337686,4.78853136714,2.43652867337,2.69109998485,2.3526447985,3.27821877212,3.40838536767,4.57602248919,4.30447230888,1.92440788636,3.18405207086,4.31841531209,2.82978777567,1.06505291695,4.02912309579
0,4.9,3.0,1.4,0.2,3.72835311192,3.10481643219,4.04305041398,2.07958435161,2.35191955148,3.71971004771,2.34175150067,2.57816724352,4.19647408445,4.95828472332,2.30106097589,4.73026052839,1.56892234595,2.48468430586,4.16011542719,4.185439321,1.30193704139,2.8996721489,1.49234317502,2.47872508352
0,4.7,3.2,1.3,0.2,3.67435068615,2.52905311837,3.44590411199,2.21794168996,2.90520600583,2.72228964542,3.52385469833,1.54020445477,1.41302914175,2.33281280535,1.48705620056,3.13024262755,3.16172621056,1.81832284516,1.61046520116,3.44486498804,2.10411186333,2.00052772132,2.41516985816,2.02028079633
0,4.6,3.1,1.5,0.2,3.62611262152,4.86204451759,1.95519621567,2.49386732096,1.29540284017,1.44678883949,2.49777294609,3.25443711849,4.97623631595,1.64845015233,4.14674446612,2.7554254124,1.38362816425,3.67992008356,2.87237825766,3.2284526764,2.15523635789,2.60416913619,3.43860313712,2.03407208682
0,5.0,3.6,1.4,0.2,1.0933004746,1.55767228394,2.15460583687,2.94219151803,1.99027261606,4.91750847092,2.54087345874,1.58664681956,3.084695468,1.24850610142,1.6452807891,1.16726412338,3.61523329021,2.16509909974,4.70034392042,2.15793330763,2.89243569276,1.64744735911,4.00521552582,1.69477537192
0,5.4,3.9,1.7,0.4,2.16743042394,3.26944992436,3.0826710209,4.86264140914,1.42143249277,1.44706147411,4.75544299297,3.51255398611,2.72332917447,3.02947721718,1.08463107198,3.09261189,2.06159645293,1.01022140055,2.43907676826,4.36071693901,4.66060224023,4.40680545988,2.43188157441,2.09813198055
0,4.6,3.4,1.4,0.3,1.40750261562,3.3459370201,2.43221515496,3.17352552625,2.05243870807,3.65465048927,2.11546394753,3.10725031931,4.97986736559,1.90742957743,1.87698247598,2.11699365378,4.47277093376,2.20407798759,1.24181008017,2.84696580431,2.38495124433,2.01056125353,1.26560533197,3.63291980925
0,5.0,3.4,1.5,0.2,3.02564805693,1.45980332137,2.34769510426,4.56399450783,1.36535281977,2.42755833797,1.93859979232,1.90137040057,2.0264730205,4.50479556943,3.24041797442,2.42718367219,4.81697195115,4.21204541504,3.77956771548,1.03725648683,3.02284232101,1.60863683469,2.59652822084,2.83130097164
0,4.4,2.9,1.4,0.2,3.01065162581,2.43908011654,1.75162388194,4.61476028867,3.52271405695,2.91114291196,2.92556297979,4.40405020036,3.12357461742,4.4539210966,1.5533240384,4.2006773202,3.12911069696,3.44140940838,3.66494206327,2.51471665967,1.82774232986,3.16389307806,1.09023288341,1.130741769
0,4.9,3.1,1.5,0.1,3.90068642132,1.06338456254,4.03531491191,4.86949015521,3.25298234636,1.13954053355,1.56271010785,4.39082064907,1.10662558462,2.37748294743,3.12325336624,2.38369609559,4.46551428915,1.83136062221,2.68902439086,1.2277692079,4.18077097347,1.02553338502,3.20406112276,2.23087096649
