label,-1.69,1.516,-1.62,-1.62,-0.38,-0.34,0.887,1.907,0.055,0.330,-0.78,0.687,-1.11,-0.78,0.523,0.216,-0.55,-1.29,-0.48,-0.19
0,0.685,-0.15,0.267,0.671,1.044,-1.08,0.812,-0.08,-1.06,-1.04,0.217,-0.38,1.117,-0.33,-0.65,0.052,-0.25,0.750,-0.22,1.623
0,-0.34,0.165,-1.12,0.765,-1.00,0.170,-0.69,0.338,-0.83,0.025,0.130,-1.63,1.114,1.124,-0.44,0.674,0.949,1.766,-2.27,-0.27
0,0.362,-0.07,1.001,-1.35,1.252,1.091,-0.35,-0.71,-0.80,1.394,-0.38,-1.09,-0.97,-0.04,-0.74,0.133,-0.12,1.400,0.167,1.816
0,-0.11,1.875,-0.47,-0.73,-0.61,-1.12,0.187,1.413,2.089,1.708,-0.59,0.289,0.682,-2.73,-0.76,2.406,2.994,-0.40,0.925,0.532
0,1.157,-0.38,-1.53,-0.62,-0.55,0.145,0.722,0.964,-1.92,-0.11,-0.44,-1.05,-1.71,-3.00,-0.85,0.033,0.777,-2.07,1.533,-0.52
0,-0.33,0.400,0.318,1.306,0.375,-1.18,-1.16,1.141,0.918,0.869,-0.17,0.877,0.591,0.989,-0.98,-0.10,1.076,-0.64,-0.72,0.554
0,-0.36,-0.76,0.167,-0.14,-1.61,0.200,0.589,-0.28,-0.57,-0.80,0.159,-0.10,-0.60,1.317,0.143,-1.87,-1.01,0.505,1.396,1.654
0,-0.88,-1.87,-0.10,0.429,-1.20,1.038,-2.91,-1.95,1.503,-0.79,2.237,-0.24,-1.26,-1.82,-2.29,2.569,-1.12,0.585,0.341,-0.57
0,-0.34,0.443,0.991,-0.61,0.462,-1.56,-0.47,-1.16,-0.80,1.463,1.311,1.592,1.018,1.243,1.013,0.756,-0.64,-1.86,0.291,0.677
0,-0.83,-0.44,-0.50,-1.25,1.169,-1.49,-0.22,-0.28,0.966,0.760,-1.50,0.449,-0.49,0.004,-0.17,-1.21,-0.21,-0.65,-0.19,0.847
0,-0.76,0.324,-0.25,-0.91,1.103,-2.21,1.046,0.112,-0.30,2.153,1.413,-0.43,-0.66,-0.73,-0.32,0.307,-0.12,0.350,0.908,-0.18
0,0.041,-1.06,-0.30,0.174,-1.35,-0.47,-0.70,-0.66,1.195,0.361,-1.22,-1.84,0.286,0.245,0.489,0.512,-0.35,0.465,-1.45,1.511
0,-0.09,-1.23,-2.53,1.144,0.681,-0.27,1.117,-1.15,0.276,0.807,0.507,0.153,0.481,-0.79,0.367,0.021,2.161,-0.05,-0.15,-1.10
0,1.846,-0.14,-0.85,-1.98,-0.60,-1.66,-0.85,0.641,-0.66,0.133,-0.58,-0.31,-0.24,-2.10,0.108,1.251,-0.24,-1.34,0.600,-0.40
0,-1.56,-0.74,0.516,0.507,0.595,1.646,0.655,0.984,0.674,0.910,1.342,0.305,-1.00,0.878,-0.27,0.059,-0.53,0.826,0.114,-1.11
0,-1.01,0.476,0.882,-1.05,-1.06,-0.47,0.870,0.067,-1.76,0.124,1.966,-0.07,-0.10,0.073,-0.07,0.088,-0.17,-1.15,0.795,1.192
0,1.060,-0.38,0.317,1.162,-0.52,0.003,0.210,-1.01,0.419,1.758,0.600,-0.81,-1.41,-1.15,-0.21,-1.00,1.341,-1.32,-0.91,0.729
0,-1.69,-0.24,1.496,-0.08,1.090,1.205,-1.57,1.907,-0.79,-1.04,-0.23,-0.25,1.467,-0.12,-0.95,-0.92,0.559,0.323,0.553,0.004
0,-1.24,0.697,-0.12,-0.55,0.073,0.703,0.059,1.501,-0.47,-0.75,2.153,-1.17,-0.85,-0.31,-0.73,-2.23,-0.08,-0.29,1.690,1.109
0,-2.63,0.215,-0.40,0.208,-0.77,1.277,-0.77,-1.36,-0.69,0.225,-0.56,0.681,0.376,0.153,0.514,-0.18,0.886,-0.53,1.524,0.700
0,0.208,-0.35,-0.72,0.793,1.028,-0.82,2.766,-1.29,-1.82,0.967,-0.45,-1.01,-0.37,-1.24,-0.20,-0.77,-1.29,-0.85,0.887,-0.23
0,1.766,0.345,-0.88,1.311,-1.50,-0.38,0.262,0.229,0.547,-0.15,1.967,0.786,-2.26,-0.65,0.882,0.129,2.117,-1.28,0.199,0.474
