label,4.524,4.824,1.690,3.675,3.978,2.751,4.688,2.387,3.389,4.349,4.671,2.844,1.991,3.598,3.922,4.530,3.260,2.554,2.203,4.106
0,3.799,1.707,1.473,4.281,4.179,1.286,4.490,1.946,3.627,3.828,4.871,4.822,1.892,2.082,1.918,3.192,4.551,1.738,1.728,4.911
0,2.864,1.082,1.872,4.091,4.778,3.671,4.904,3.223,2.715,4.993,3.290,1.110,2.522,2.619,4.622,2.297,1.463,3.540,1.309,2.151
0,3.119,2.650,1.618,4.926,1.887,4.025,3.519,1.390,2.079,4.959,3.796,2.538,3.266,3.679,1.711,1.616,3.521,3.585,1.132,4.905
0,1.741,1.165,3.507,3.039,4.861,3.679,2.755,3.491,3.032,3.735,4.788,2.363,1.700,2.666,2.734,4.389,1.161,4.187,3.974,3.578
0,1.176,4.168,3.667,4.568,2.980,3.717,2.553,3.271,1.594,2.891,2.291,4.093,1.626,1.074,2.139,4.260,3.138,2.344,1.436,1.708
0,4.885,2.889,2.149,3.348,2.568,4.549,2.729,3.443,3.352,4.951,4.608,1.592,4.955,4.507,2.607,2.342,2.226,2.941,2.471,3.459
0,4.438,1.148,1.186,1.474,1.687,1.069,4.379,2.121,4.765,1.708,4.592,3.074,1.412,2.468,2.928,3.336,4.692,1.774,3.725,1.822
0,2.136,1.924,2.061,3.941,2.893,4.581,1.848,4.473,3.453,4.037,1.230,4.535,4.804,1.502,3.714,4.486,2.822,2.813,3.985,1.207
0,3.496,1.542,1.419,1.662,2.561,1.677,2.098,4.659,3.328,3.087,3.343,1.754,1.363,1.301,2.547,1.565,1.755,1.212,1.343,3.483
0,2.943,2.801,2.342,2.132,2.275,2.118,1.726,2.324,4.658,1.520,1.866,2.347,4.853,1.105,3.607,4.285,1.632,2.060,4.609,2.785
0,3.260,4.359,3.242,1.915,3.897,2.622,4.348,1.493,4.548,3.032,3.498,4.783,2.531,1.870,3.225,2.842,4.899,4.147,3.671,1.509
0,2.112,4.615,4.623,3.673,4.231,1.942,1.655,4.217,2.491,4.908,2.245,1.435,2.368,2.416,1.300,3.408,1.268,1.449,1.831,1.031
0,1.365,1.306,3.938,3.245,4.984,4.818,4.801,4.493,2.473,2.893,2.232,3.602,3.270,1.961,2.921,1.287,2.849,1.546,1.257,4.556
0,3.181,4.042,2.930,4.810,2.114,1.784,1.656,2.225,2.916,1.093,2.745,4.842,3.411,2.438,4.433,1.813,4.437,2.889,4.510,1.893
0,3.987,3.782,4.246,4.107,2.563,4.194,4.120,4.548,1.079,1.093,4.057,2.156,1.331,3.590,1.516,1.423,4.229,4.994,4.964,4.325
0,2.785,1.629,1.868,4.820,4.454,3.849,4.824,2.718,1.731,3.607,2.166,2.022,2.523,3.812,1.549,1.218,4.973,3.959,3.111,3.763
0,1.633,3.397,1.367,4.932,2.531,2.424,1.078,1.333,4.155,4.955,2.495,1.477,4.860,3.175,4.923,4.342,3.147,1.883,4.669,3.335
0,3.343,4.353,3.968,1.857,4.451,3.299,1.907,1.550,3.598,1.607,3.826,3.989,4.325,3.288,1.276,4.521,4.794,4.196,1.763,3.061
0,2.198,1.458,3.885,2.837,4.210,4.668,4.689,1.436,1.007,3.764,2.847,2.850,1.065,2.383,2.542,4.445,3.395,4.284,2.774,4.616
0,3.335,4.958,4.122,3.085,4.628,1.193,3.482,1.285,4.861,4.624,3.524,1.217,4.057,2.790,2.025,4.572,4.951,4.440,2.717,4.808
0,1.790,1.575,3.187,1.537,3.115,4.239,1.661,1.206,3.498,1.448,3.238,4.156,2.463,1.074,4.808,1.169,4.770,4.035,1.481,4.618
0,1.991,2.493,2.285,4.830,2.939,2.960,1.858,4.256,2.882,1.141,3.646,3.618,2.755,1.889,3.137,3.935,3.035,3.492,1.268,4.776
0,4.793,4.667,2.680,4.437,4.615,1.013,4.098,1.041,2.408,3.741,1.789,3.488,4.863,2.378,4.662,1.832,2.297,4.874,3.009,3.893
0,4.704,1.580,1.919,4.617,4.717,2.545,3.585,2.084,1.824,3.172,1.096,2.926,2.949,3.560,1.552,4.991,3.161,4.762,3.649,2.949
0,2.955,2.060,4.433,2.432,3.954,2.388,3.510,3.256,4.065,4.284,4.175,1.481,3.152,3.335,3.130,2.685,2.003,1.104,2.069,1.429
0,2.075,2.460,2.102,3.941,2.656,3.991,4.693,2.339,2.939,3.304,3.993,1.434,3.741,3.807,1.522,2.293,4.910,3.078,3.202,1.796
0,1.677,2.378,1.984,1.134,1.252,2.530,2.018,3.372,3.248,1.939,3.922,4.533,2.231,2.971,4.568,2.992,4.141,3.344,4.254,2.447
0,1.030,2.953,1.075,3.498,3.847,4.727,3.532,2.545,3.802,1.084,2.026,4.067,1.627,1.379,2.689,4.029,3.070,2.524,2.226,1.582
0,2.889,4.132,2.136,3.273,3.113,1.943,1.812,1.374,4.222,1.994,2.094,1.090,4.537,1.598,1.599,4.256,4.421,2.681,1.121,1.639
0,3.366,2.896,3.119,3.229,3.902,2.776,3.575,3.726,4.032,1.788,3.683,4.303,3.352,3.516,4.313,4.906,1.257,3.304,3.731,3.246
0,4.550,1.469,1.067,2.789,1.367,4.599,2.823,3.038,3.189,4.765,1.096,3.158,1.896,1.566,2.799,3.659,3.449,2.877,2.053,3.986
0,1.091,1.937,2.857,3.407,4.715,4.145,2.774,4.628,1.158,1.680,2.647,1.649,1.261,4.294,4.845,1.184,3.705,1.787,2.590,4.686
0,3.634,1.105,3.820,1.279,1.309,4.296,2.300,1.331,2.870,2.358,3.975,1.734,3.130,4.981,3.262,2.233,3.001,3.738,4.037,3.794
0,2.720,2.870,1.254,1.239,3.206,2.073,1.205,1.816,2.876,4.944,3.894,3.963,4.875,1.706,3.953,2.420,4.416,4.376,3.258,1.570
0,2.690,1.079,1.238,3.543,3.334,4.084,4.263,3.651,4.313,4.749,1.846,1.250,2.460,2.297,1.744,3.916,4.840,1.375,2.059,1.312
0,1.739,3.457,3.559,1.327,2.026,1.696,1.453,4.106,3.181,1.080,3.149,1.341,3.165,4.888,1.003,4.791,4.520,1.052,2.213,2.678
0,3.660,4.212,2.684,2.822,2.315,1.724,1.220,4.348,2.466,3.839,2.600,4.885,2.645,2.206,3.007,2.157,3.913,2.624,1.570,2.389
0,1.604,4.867,1.143,2.387,3.031,4.475,1.993,3.234,3.890,3.933,1.550,4.380,3.618,3.087,3.636,1.419,4.130,3.434,3.187,1.381
0,4.265,1.358,3.309,2.877,1.957,1.795,4.081,3.347,4.135,2.515,3.663,3.747,1.609,4.929,1.597,1.382,4.759,2.745,3.107,4.819
0,2.278,4.527,1.375,3.412,1.415,3.555,3.783,3.620,1.712,4.247,1.986,3.368,2.444,2.897,1.452,3.627,1.104,2.128,2.905,4.038
0,1.729,1.132,3.744,2.731,3.469,1.454,4.614,2.844,2.991,4.717,3.156,1.413,3.212,4.461,2.265,3.110,4.249,1.682,4.787,1.045
0,2.052,2.681,4.536,3.805,2.028,3.338,3.953,2.622,2.141,1.788,3.740,2.229,4.821,3.805,4.891,1.564,1.159,1.497,3.123,4.515
0,2.524,1.961,4.763,2.064,2.802,1.211,1.247,4.318,2.094,4.021,2.974,2.173,4.508,4.720,2.592,1.641,1.293,4.397,1.649,4.487
0,2.855,2.230,4.582,2.255,3.195,3.391,3.974,1.727,2.907,3.165,2.885,2.693,2.494,2.839,1.114,1.489,4.536,4.332,2.320,3.616
0,4.595,2.494,3.900,1.166,1.292,2.638,4.219,2.644,1.046,2.378,2.735,2.502,3.526,1.371,2.595,3.241,2.440,3.248,1.369,3.902
