label,4.887,4.112,3.306,2.336,4.936,2.155,2.147,1.939,1.276,4.026,3.643,3.167,2.212,1.619,1.442,3.266,4.349,4.147,3.996,4.521
0,3.524,4.056,3.711,1.898,4.832,2.861,3.985,1.017,4.156,2.275,3.080,2.293,1.230,4.766,4.527,2.425,1.422,1.913,1.844,4.412
0,1.678,3.047,1.567,4.679,4.205,2.006,2.433,3.167,2.936,4.218,3.276,4.947,2.833,4.842,1.943,2.264,2.882,3.971,1.904,4.563
0,1.636,4.215,4.573,3.383,2.130,3.762,4.979,3.565,3.895,2.916,2.666,4.116,1.997,2.184,2.279,2.219,4.382,3.722,2.195,1.553
0,3.038,2.977,3.741,4.097,1.665,3.510,3.828,3.387,2.193,2.150,3.956,1.164,2.055,3.631,1.824,3.845,1.647,2.247,3.108,1.885
0,3.718,2.638,4.715,1.416,3.901,1.139,3.147,1.471,1.028,2.603,3.297,3.422,3.478,4.974,3.773,2.771,1.777,2.925,3.736,3.892
0,2.567,3.793,1.266,2.907,3.146,2.162,2.656,4.689,3.596,3.202,3.792,2.101,1.768,2.604,4.305,4.012,3.111,2.865,3.763,3.744
0,1.749,4.303,3.533,3.464,1.418,2.165,4.130,1.740,2.440,3.577,4.939,4.036,4.247,1.850,1.320,3.253,1.171,1.003,4.969,3.921
0,4.757,3.926,2.878,4.160,1.804,4.203,3.448,4.757,3.256,4.864,1.304,3.222,3.927,2.307,3.371,2.973,1.232,2.237,3.020,4.703
0,2.230,2.823,2.715,1.154,2.191,1.242,3.216,1.203,2.911,3.631,1.207,1.045,3.734,4.602,3.554,1.268,3.873,1.151,2.532,2.847
0,1.238,1.013,4.635,1.361,1.463,4.693,3.457,4.797,2.305,3.428,1.732,4.290,3.519,2.335,4.655,2.668,2.773,4.113,1.083,3.186
0,3.368,3.438,4.615,4.924,2.459,4.356,4.959,3.251,4.291,1.703,3.768,2.298,3.302,3.186,1.418,4.098,3.849,1.403,3.541,2.046
0,1.633,4.154,4.701,3.074,1.492,3.986,2.881,4.047,1.971,1.687,2.496,2.729,2.284,3.033,4.576,3.333,1.894,4.675,1.390,1.889
0,3.948,1.567,3.534,4.373,4.446,4.214,2.722,4.525,4.590,3.404,1.274,3.222,2.364,3.182,1.244,4.133,3.217,2.279,1.510,2.022
0,3.527,3.971,4.568,1.262,2.909,3.120,4.576,3.956,1.193,3.524,2.456,2.026,2.892,2.233,3.506,1.849,4.435,4.662,4.342,1.921
0,4.575,1.649,4.243,1.037,2.295,3.090,1.783,3.552,1.777,4.456,3.516,2.193,2.571,4.702,2.217,4.201,2.288,4.714,3.685,1.989
0,1.921,4.205,1.881,2.768,4.186,1.534,4.399,1.890,1.885,4.009,1.003,4.127,1.982,3.896,3.652,4.249,3.871,4.084,2.062,1.428
0,1.944,2.626,1.052,2.696,1.890,2.852,1.300,3.471,2.247,1.062,2.939,2.667,2.417,4.391,3.820,3.581,3.836,4.402,3.637,4.165
0,4.704,2.470,2.234,4.967,3.612,1.393,1.616,4.803,1.093,2.441,4.818,1.900,4.673,1.554,3.979,3.985,1.721,1.654,3.828,3.383
0,1.657,4.511,2.570,2.836,1.196,3.971,1.154,1.525,2.082,2.982,1.231,2.439,1.938,3.595,2.498,1.702,2.721,4.151,2.843,1.689
0,4.719,3.161,3.402,1.293,4.628,4.061,2.890,2.789,4.617,1.539,2.094,2.864,1.056,4.019,1.916,1.645,1.019,1.455,3.386,4.876
0,2.422,3.414,1.754,2.335,4.808,2.941,4.453,3.999,1.658,1.371,3.942,1.785,4.556,3.861,2.912,4.473,1.735,2.200,2.538,1.049
0,3.096,2.081,2.648,3.356,4.787,3.005,1.063,1.349,2.679,1.911,2.988,2.579,1.705,4.908,3.025,4.034,2.701,2.209,4.908,2.194
0,2.434,3.030,3.418,1.565,2.944,2.645,1.572,4.783,3.258,3.444,4.261,3.062,1.240,2.554,4.606,3.188,2.961,1.053,3.981,2.222
0,4.398,3.276,2.885,4.120,3.973,1.278,2.529,4.150,2.144,4.340,1.523,4.918,1.746,4.554,1.082,4.353,1.917,3.771,2.828,3.276
0,1.180,4.643,3.140,1.945,2.190,4.744,3.999,4.982,1.959,2.546,1.939,1.094,4.376,1.459,3.687,3.523,2.070,4.653,4.508,1.273
0,4.861,3.284,1.689,4.791,4.786,4.167,1.356,4.916,2.971,2.199,1.951,1.781,2.275,4.146,2.935,3.847,1.720,3.234,3.163,4.232
0,3.285,4.169,4.368,4.653,1.931,1.055,1.778,2.465,2.325,1.779,2.334,4.341,4.695,2.070,2.998,2.313,2.648,4.900,1.398,3.558
0,2.293,3.768,2.049,3.334,2.703,2.559,3.269,2.021,1.976,3.463,3.382,4.416,2.480,2.849,3.717,2.397,1.155,2.432,4.413,1.860
0,2.111,4.722,1.083,4.329,3.112,1.166,4.114,4.629,3.977,4.651,4.912,4.995,1.989,4.162,2.400,2.338,1.057,1.142,3.926,2.219
0,4.473,1.274,2.704,1.563,1.240,2.227,4.779,4.164,1.801,3.125,2.008,2.321,3.071,4.362,1.003,1.415,4.109,2.253,4.487,1.255
0,1.046,1.705,2.495,2.070,1.370,4.788,3.173,2.919,1.002,1.510,4.721,1.680,2.068,4.209,4.596,1.812,1.425,3.488,1.937,3.178
0,4.390,2.617,2.187,2.595,3.969,4.447,2.958,1.081,4.553,3.107,4.226,4.176,2.118,2.373,3.213,1.774,4.201,3.038,2.013,2.906
0,3.350,4.553,2.571,2.123,4.776,4.826,3.123,2.688,4.718,4.903,1.694,2.726,2.228,1.883,2.725,3.262,1.225,1.861,2.090,3.992
0,4.562,2.556,3.680,4.213,1.383,2.833,4.918,1.762,4.165,4.407,4.768,3.765,1.899,1.307,3.828,4.392,3.764,2.111,4.768,3.488
0,1.562,3.285,2.950,4.841,1.888,2.976,2.516,3.165,3.142,4.673,2.493,1.228,2.168,3.146,3.295,2.146,3.358,2.636,2.882,2.850
0,3.570,2.243,3.696,2.189,1.983,4.471,4.182,1.997,1.692,4.865,2.710,4.917,4.455,1.134,1.092,1.021,1.439,3.677,2.864,3.394
0,1.293,2.245,3.114,4.074,2.423,2.273,4.535,4.256,3.048,3.533,4.157,4.614,2.585,2.083,1.529,1.333,3.174,3.409,4.933,3.409
0,4.751,4.771,2.464,3.808,1.886,1.710,2.618,3.491,3.274,4.142,4.401,4.109,4.350,1.467,2.385,2.406,1.289,2.586,3.067,4.773
0,1.873,4.056,4.497,1.859,1.231,1.516,1.298,2.992,4.002,3.935,4.137,1.176,4.695,4.508,4.901,2.625,2.546,4.173,3.032,1.487
0,4.582,2.885,4.560,4.600,3.565,4.288,1.128,3.312,4.456,1.838,4.529,3.038,3.556,3.046,4.663,3.199,1.465,4.900,3.652,1.902
0,4.018,1.524,2.005,1.272,1.127,2.795,2.122,1.229,4.327,2.943,1.821,3.372,3.669,4.038,2.907,4.926,2.153,4.420,2.548,3.270
0,3.674,4.323,2.842,1.904,3.700,3.540,2.069,2.479,4.726,3.915,2.425,2.937,4.351,2.477,2.406,4.576,2.431,2.188,2.739,3.260
0,4.102,4.505,2.778,2.354,1.112,2.018,3.286,1.995,4.633,4.172,3.450,2.748,1.492,3.544,2.298,2.220,2.724,3.301,3.211,3.351
0,3.623,4.630,4.730,1.799,3.902,2.794,2.422,2.722,4.283,4.502,4.388,4.208,1.771,3.996,4.287,2.818,4.620,4.047,1.867,2.399
0,3.011,3.420,3.450,3.481,1.281,2.753,3.308,3.055,1.726,2.824,4.957,1.798,2.386,4.811,1.336,4.272,1.668,4.927,4.010,4.194
0,2.823,2.426,3.361,3.461,3.500,2.290,3.487,4.612,3.368,1.659,4.935,2.239,4.267,1.700,1.792,3.660,3.088,2.122,4.990,3.986
0,4.631,2.297,1.649,2.883,1.368,2.852,3.871,1.281,4.133,4.735,3.807,4.913,1.523,1.719,2.053,2.955,4.229,3.885,1.951,1.711
0,3.556,4.106,3.261,1.062,2.680,1.130,4.970,3.075,4.526,1.583,2.476,1.271,2.965,3.589,4.737,1.539,3.326,1.303,2.113,3.302
0,4.967,4.980,4.623,3.872,1.877,3.480,3.136,3.665,4.626,2.581,3.618,2.161,2.316,3.872,1.775,2.625,1.452,2.949,2.516,2.412
0,4.205,2.636,3.921,2.997,2.230,1.884,2.972,4.472,1.767,2.892,2.596,1.842,3.661,3.605,1.737,4.266,4.316,3.053,4.187,2.910
1,3.193,3.440,3.942,2.599,3.608,2.185,1.689,1.111,1.028,1.935,1.232,2.749,4.487,3.656,1.886,2.223,1.036,3.651,2.044,2.997
1,2.064,1.814,3.856,1.879,1.015,2.348,3.402,1.210,3.728,2.590,3.109,1.118,1.914,1.188,2.048,3.207,2.631,1.938,2.644,3.673
1,4.322,1.259,3.020,3.952,1.540,2.871,3.090,4.151,2.536,3.448,4.819,4.674,2.376,2.648,4.740,4.332,4.763,1.879,4.946,3.413
1,4.751,2.857,2.358,1.931,4.565,4.540,4.027,1.985,2.638,3.451,4.881,1.730,3.344,4.004,1.337,3.823,4.554,2.851,2.296,2.161
1,2.083,4.320,4.990,3.889,4.186,2.117,2.931,4.615,3.406,1.043,2.616,4.442,4.891,3.397,4.422,3.291,2.451,4.882,3.621,4.707
1,4.223,2.116,2.503,2.323,2.335,2.184,3.378,3.846,2.918,1.650,2.119,3.316,2.124,2.452,2.262,2.113,1.363,2.754,3.318,2.214
1,2.410,3.055,1.128,4.554,4.754,2.103,2.236,3.419,2.472,4.324,2.534,2.951,1.035,2.125,1.253,4.843,4.301,2.293,3.867,1.928
1,3.680,1.111,3.008,3.165,3.743,3.720,3.364,2.405,2.848,2.583,3.702,4.955,1.673,2.762,3.341,3.993,4.747,1.324,2.514,3.093
1,1.661,1.044,2.936,3.182,3.679,4.759,3.935,3.087,2.865,2.404,3.569,4.532,3.849,4.501,3.962,3.451,1.697,2.185,3.896,1.929
1,4.271,3.299,3.539,2.595,4.149,4.330,4.542,1.770,1.459,4.582,3.441,1.833,4.256,2.084,4.611,3.784,1.145,1.004,3.174,2.924
1,3.885,1.939,4.539,1.554,4.779,4.282,1.021,4.276,3.872,1.095,2.372,1.383,2.821,3.932,3.780,3.562,3.879,4.616,2.816,1.831
1,2.041,3.501,2.940,1.207,3.055,1.865,4.139,3.068,1.657,2.512,3.194,3.404,1.894,2.550,2.173,2.628,3.879,1.519,1.733,1.657
1,1.438,2.143,1.954,2.275,2.373,2.774,4.349,1.349,1.874,2.644,4.597,1.328,1.876,4.737,2.148,1.260,2.370,1.627,1.919,3.924
1,4.216,2.963,2.903,4.675,3.113,2.186,2.407,1.838,1.493,1.117,1.346,4.577,4.820,1.969,1.208,4.955,3.719,1.660,3.330,4.676
1,3.456,4.165,2.271,3.118,2.019,3.156,3.014,3.893,4.822,2.921,3.296,2.066,3.955,3.967,4.271,3.050,3.715,4.070,1.844,2.104
1,4.036,2.617,3.989,2.682,2.773,2.072,3.433,4.283,4.737,4.661,2.070,1.143,2.377,4.894,1.688,2.291,3.091,3.091,2.045,4.434
1,3.165,4.880,1.608,1.142,1.568,2.039,3.167,4.119,4.981,1.643,1.201,3.554,3.860,3.867,1.475,1.097,1.293,1.755,3.793,3.233
1,1.563,2.935,3.443,2.029,2.513,1.363,4.593,3.529,1.702,4.908,1.384,3.194,4.745,2.879,3.804,3.438,3.375,2.425,4.031,2.583
1,2.357,2.527,3.445,4.508,4.119,1.542,4.234,2.938,2.300,4.494,1.400,2.773,4.103,3.727,3.408,2.261,4.578,2.147,1.458,4.384
1,1.976,3.437,4.219,3.171,4.249,3.654,4.946,4.611,4.126,3.803,2.080,1.941,1.183,4.435,4.177,2.028,4.589,4.476,1.637,4.697
1,1.022,2.879,3.493,1.208,4.205,1.804,4.635,2.121,3.842,4.878,3.448,1.984,2.827,4.951,3.713,1.200,1.889,3.146,1.910,3.393
1,4.061,3.257,3.364,2.693,3.528,4.892,1.623,2.007,3.794,2.243,2.110,2.236,3.946,1.244,4.899,1.364,1.306,1.490,1.751,1.224
1,1.712,1.241,4.328,3.303,3.562,1.253,4.123,4.267,4.773,1.501,1.781,2.796,2.976,1.773,3.430,4.245,4.778,3.198,3.838,3.168
1,1.930,3.204,1.560,1.865,2.867,3.037,2.687,1.779,2.609,3.575,3.656,2.440,3.711,2.791,1.667,2.562,1.348,1.983,3.663,2.796
1,3.811,1.713,3.516,2.033,2.220,4.301,1.463,1.204,1.687,3.078,3.360,3.611,2.791,2.310,4.650,2.032,1.376,4.682,2.030,2.959
1,1.200,4.128,2.940,3.329,2.222,2.638,3.646,2.132,4.978,2.001,2.305,1.033,4.411,1.933,3.467,4.128,4.192,2.866,2.601,4.796
1,4.268,4.528,4.256,2.726,3.111,1.156,3.120,3.357,1.191,1.189,2.645,3.760,1.289,4.818,2.135,3.991,2.484,2.510,1.455,1.610
1,1.748,4.127,4.521,4.853,2.510,4.194,2.073,1.578,4.548,3.556,1.545,3.061,2.555,4.174,3.268,1.773,1.213,1.165,2.716,3.121
1,1.818,3.738,4.937,2.057,4.565,2.135,4.714,4.112,1.058,1.192,1.948,1.218,1.329,2.780,3.231,3.755,1.254,4.803,1.743,3.716
1,3.990,4.914,3.147,2.069,3.826,3.820,4.824,1.731,1.068,4.064,1.606,4.275,2.374,4.357,3.605,1.766,3.798,3.958,4.380,3.044
1,1.274,1.561,4.576,4.584,3.025,2.928,2.158,2.708,3.965,3.070,4.097,4.891,3.537,3.734,2.694,2.257,1.446,4.994,2.050,3.418
1,2.463,2.665,3.875,3.486,1.173,1.883,3.128,3.916,3.516,2.940,2.705,2.123,3.496,4.499,1.244,4.250,3.150,3.412,3.880,3.008
1,2.460,3.717,2.130,2.639,3.216,4.483,3.104,4.817,2.517,2.745,3.684,3.439,2.876,2.920,3.463,2.052,3.360,3.574,1.229,3.675
1,4.749,2.751,1.893,2.140,3.952,2.794,1.167,4.312,3.561,3.804,4.506,2.099,1.936,4.779,4.849,4.634,3.067,4.817,4.781,4.136
1,2.113,3.243,4.212,1.102,4.587,2.093,3.435,2.033,3.133,1.590,2.976,1.443,3.612,2.720,4.637,1.857,2.750,2.979,3.048,4.335
1,4.058,4.815,3.187,1.937,2.308,2.486,3.179,1.977,3.527,3.591,3.740,2.293,4.265,3.643,2.714,1.896,1.181,3.778,4.563,2.014
1,4.269,1.546,4.868,1.735,1.019,2.640,3.400,3.661,4.507,1.033,1.059,1.306,3.560,1.646,2.198,3.094,3.438,2.385,2.232,2.035
1,2.293,2.742,1.806,2.128,3.711,1.461,4.481,4.018,1.074,3.809,3.236,3.827,1.116,3.283,4.490,4.561,1.594,1.138,3.020,1.130
1,3.448,1.902,2.493,1.219,2.113,2.553,1.914,2.696,1.532,2.443,4.484,4.325,4.286,3.194,1.406,4.521,4.671,3.377,1.860,2.741
1,3.138,3.984,3.240,3.043,3.873,3.394,3.288,4.318,2.131,4.480,2.207,3.826,2.235,2.585,2.928,3.408,1.996,3.068,3.001,2.476
1,1.843,4.444,1.596,2.813,4.886,3.140,2.577,4.820,1.784,3.556,4.405,4.395,1.503,2.131,2.565,2.780,2.043,2.257,1.858,4.667
1,1.726,2.852,1.557,4.974,1.507,2.737,1.981,2.961,3.099,4.177,2.978,2.111,4.720,2.717,3.041,2.563,1.497,3.345,2.824,1.348
1,1.149,4.920,4.256,4.490,3.986,3.276,1.587,3.075,1.974,1.305,1.615,4.475,2.514,2.479,3.175,4.973,2.860,1.074,2.825,2.566
1,4.854,3.743,1.905,3.402,2.006,2.055,3.307,2.048,1.448,4.713,1.676,4.356,3.265,3.353,1.963,2.731,2.582,1.691,2.533,2.740
1,1.209,4.602,4.151,2.766,2.775,1.065,1.965,2.269,2.029,1.285,1.772,3.111,4.008,4.981,2.508,3.452,4.508,2.483,2.195,1.775
1,1.918,1.085,2.921,1.780,1.709,4.845,4.525,1.601,4.032,2.202,3.107,1.178,3.851,2.339,4.875,1.837,1.425,2.525,2.773,1.100
1,1.232,1.485,2.996,3.818,4.301,1.452,3.385,3.146,2.080,2.265,2.921,3.608,1.898,4.300,4.607,4.522,4.420,1.219,3.501,1.713
